name,latitude,longitude,classification,confidence,ping_index,centroid_x_px,centroid_y_px,bbox_x_px,bbox_y_px,bbox_width_px,bbox_height_px
object_001,43.7063555489,10.4755853576,tube,0.625,2408,1487.30,42.40,1482,37,11,13
