name,latitude,longitude,classification,confidence,ping_index,centroid_x_px,centroid_y_px,bbox_x_px,bbox_y_px,bbox_width_px,bbox_height_px
object_001,43.7063539122,10.4755862984,tube,0.750,2737,1292.75,112.64,1277,89,32,45
