name,latitude,longitude,classification,confidence,ping_index,centroid_x_px,centroid_y_px,bbox_x_px,bbox_y_px,bbox_width_px,bbox_height_px
object_001,43.7063550463,10.4755864686,tube,0.750,2734,1294.09,15.68,1277,0,32,34
