name,latitude,longitude,classification,confidence,ping_index,centroid_x_px,centroid_y_px,bbox_x_px,bbox_y_px,bbox_width_px,bbox_height_px
object_001,43.7065834970,10.4753265506,buoy,0.750,444,687.00,5.50,684,0,7,12
