name,latitude,longitude,classification,confidence,ping_index,centroid_x_px,centroid_y_px,bbox_x_px,bbox_y_px,bbox_width_px,bbox_height_px
object_001,43.7063940138,10.4756555882,tube,0.750,2906,1225.13,144.38,1208,135,34,15
