name,latitude,longitude,classification,confidence,ping_index,centroid_x_px,centroid_y_px,bbox_x_px,bbox_y_px,bbox_width_px,bbox_height_px
object_001,43.7064935740,10.4755924464,buoy,0.750,3147,1458.50,3.00,1451,0,16,7
