Nord_x,Est_y
31.92593470371482,5.074150947132515
31.92593477933821,5.074150947517048
31.92593485354808,5.07415094738887
31.925934927051188,5.074150947517048
31.925935000554293,5.074150947517048
31.925935593526482,5.074150947517048
31.92593618508515,5.074150947517048
31.92593703178441,5.074150947517048
31.92593787565663,5.074150947517048
31.925938385937823,5.074150947517048
31.925938896925775,5.074150947517048
31.925938986684375,5.074150947517048
31.925939077149742,5.074150947517048
31.925939077149742,5.074150947517048
31.925939077149742,5.074150947517048
31.925939101886364,5.07415094738887
31.925939127329748,5.07415094738887
31.92615252593453,5.0741947295370835
31.926365723819284,5.074237953984398
31.92721098906412,5.074406162138448
31.928055447188285,5.074569699499402
31.92931774079694,5.074808191809911
31.930578750221486,5.07503596898267
31.93190247475933,5.075267494710425
31.93322490875222,5.075484375630432
31.934418370234123,5.0756724896433445
31.935612479108787,5.075845305527093
31.93659996933361,5.075982022742905
31.93758781929961,5.07610459145478
31.93835818629101,5.0761962489758705
31.939071979212425,5.076270194398356
31.939647999039202,5.076328272839323
31.940223553110712,5.076377072757496
31.940640987155145,5.0764129880032325
31.941057693942867,5.076441984604652
31.941354861354036,5.076464379416873
31.941650975691832,5.076481751075673
31.94186145537512,5.076496245787409
31.942072036831938,5.076507209717953
31.94222457910394,5.076516957627254
31.942376907934225,5.076524126217964
31.94249303012302,5.0765302331133055
31.942608859712905,5.076534363765838
31.942704338836553,5.07653645652212
31.94279967095398,5.0765369434689624
31.942885675951075,5.076534407218058
31.942971481641663,5.076530432301354
31.943054039767052,5.076524140830214
31.94313631448142,5.07651647721747
31.943220447976305,5.076504356483751
31.943304209008325,5.076490846048091
31.943391621165876,5.076472921687319
31.943478571101963,5.0764535554563075
31.943568157255285,5.076428560432541
31.943657162451352,5.076402094570389
31.943747595303932,5.076370688998458
31.943837356733898,5.076337796694115
31.943926715310287,5.076300645303245
31.944015432148007,5.076261976545508
31.944103055626996,5.076219277370151
31.944189626739373,5.076175242711992
31.94427388321061,5.076127737900665
31.944357119119463,5.076078907476214
31.944435988661006,5.076027749858584
31.94451398111258,5.075975235096133
31.944586309584274,5.0759212861541005
31.944657492396956,5.075866253213791
31.944722387866868,5.07581046902435
31.944786320022008,5.075753559435255
31.944843423455723,5.07569642425352
31.944899563574666,5.075638275827563
31.94494868131976,5.075580546670657
31.944996687330352,5.075522102154358
31.945038056858408,5.075464035249379
31.94507830405055,5.075405416667849
31.945112724001106,5.0753470123993285
31.945146085224206,5.075288098368345
31.945174353530042,5.075230030694299
31.945201566642222,5.075171574513836
31.94522381900138,5.075113464669347
31.94524502676829,5.075055076679387
31.94526210493271,5.074996578328481
31.945278123662906,5.074937959875129
31.945290853835786,5.0748786848959195
31.94530254577727,5.0748192602052296
31.945310645254352,5.07475949648469
31.945317695191864,5.074699715460169
31.94532102544806,5.074639810103341
31.945323314645815,5.074579992548194
31.94532254993079,5.0745196820218545
31.945320748397886,5.074459552610516
31.945316074589687,5.0743988625501935
31.945310360429808,5.07433833847991
31.94530219027666,5.0742769444680045
31.94529297765155,5.074215804632353
31.945282123221443,5.074158361311578
31.945269394462084,5.07409682527885
31.94525423656636,5.074034763076922
31.945238046093323,5.073973099635623
31.94521949221266,5.073910992956055
31.945199906461447,5.073849324772183
31.945178124804887,5.073787046590937
31.945155302796643,5.073725233950868
31.94513039160391,5.073662701080656
31.94510445560823,5.07360071745162
31.945076418413127,5.073538192528423
31.945047350054235,5.073476250685295
31.94501627732213,5.073413969940496
31.94498419321553,5.07335234379889
31.944950113923603,5.073290254936013
31.944915028204512,5.073228872460095
31.94487813812547,5.073167593808062
31.944840190732496,5.073106955146971
31.94480035982238,5.073046712426602
31.944759495628187,5.072987171991507
31.94471681647264,5.072928000067117
31.94467318248345,5.072869658733817
31.944627584406405,5.072812073648574
31.944581068954033,5.072755373245384
31.944532238153762,5.072699818878447
31.944482557827186,5.0726452326372025
31.944430868886837,5.072592117618877
31.94437828730778,5.072539918557945
31.94432426252347,5.072488480103113
31.94426964264669,5.0724382466462465
31.944213423370556,5.072388323251085
31.94415640545488,5.072339433224033
31.94409758317926,5.072290941573077
31.94403791773818,5.072243470087935
31.943976684701973,5.072197182195094
31.943914749852436,5.072152015984755
31.943851975371242,5.072108550819838
31.943788568339265,5.072066256813991
31.943724118835327,5.072026292821231
31.943659125125684,5.071987532288306
31.94359260481303,5.071949554664388
31.943525603196374,5.0719128254906565
31.943457108194455,5.071876556987352
31.94338814743727,5.071841561416161
31.94331782333878,5.071807418226257
31.943247022883615,5.071774545276737
31.94317498842435,5.071742950001903
31.943102532735733,5.071712656627329
31.943029061432057,5.0716844695958665
31.942955223319604,5.071657602794065
