Time_sec , Lat , Lon , Yaw_deg , North_m , East_m , Target_WP_idx , Dist_to_WP_m , CrossTrackErr_m , Surge_Cmd , Yaw_Cmd_deg , Event
0.00  ,43.706613  ,10.475533  ,-73.30  ,36.65  ,35.50  ,1,0.00  ,0.00  ,0.00  ,0.00  ,Smart Start: Corner 0 (Inizio Originale). | Inserito WP Rientro
0.10  ,43.706613  ,10.475533  ,-73.30  ,36.65  ,35.50  ,1,1.14  ,-0.00  ,0.00  ,-45.00  ,
0.20  ,43.706613  ,10.475533  ,-73.30  ,36.65  ,35.50  ,1,1.14  ,-0.00  ,0.00  ,-45.00  ,
0.30  ,43.706613  ,10.475533  ,-73.30  ,36.65  ,35.50  ,1,1.14  ,-0.00  ,0.00  ,-45.00  ,
0.40  ,43.706613  ,10.475533  ,-73.30  ,36.65  ,35.50  ,1,1.14  ,-0.00  ,0.00  ,-45.00  ,
0.50  ,43.706613  ,10.475533  ,-73.30  ,36.65  ,35.50  ,1,1.14  ,-0.00  ,0.00  ,-45.00  ,
0.60  ,43.706613  ,10.475533  ,-73.30  ,36.65  ,35.50  ,1,1.14  ,-0.00  ,0.00  ,-45.00  ,
0.70  ,43.706613  ,10.475533  ,-73.30  ,36.65  ,35.50  ,1,1.14  ,-0.00  ,0.00  ,-45.00  ,
0.80  ,43.706613  ,10.475533  ,-73.32  ,36.65  ,35.50  ,1,1.14  ,-0.00  ,0.00  ,-45.00  ,
0.90  ,43.706613  ,10.475533  ,-73.39  ,36.65  ,35.50  ,1,1.14  ,-0.00  ,0.00  ,-45.00  ,
1.00  ,43.706613  ,10.475533  ,-73.52  ,36.65  ,35.50  ,1,1.14  ,-0.00  ,0.00  ,-45.00  ,
1.10  ,43.706613  ,10.475533  ,-73.73  ,36.65  ,35.50  ,1,1.14  ,-0.00  ,0.00  ,-45.00  ,
1.20  ,43.706613  ,10.475533  ,-74.03  ,36.66  ,35.50  ,1,1.14  ,-0.00  ,0.00  ,-45.00  ,
1.30  ,43.706613  ,10.475533  ,-74.41  ,36.66  ,35.50  ,1,1.14  ,-0.00  ,0.00  ,-45.00  ,
1.40  ,43.706613  ,10.475533  ,-74.86  ,36.66  ,35.50  ,1,1.14  ,-0.00  ,0.00  ,-45.00  ,
1.50  ,43.706613  ,10.475533  ,-75.40  ,36.66  ,35.50  ,1,1.14  ,-0.00  ,0.00  ,-45.00  ,
1.60  ,43.706613  ,10.475533  ,-76.00  ,36.66  ,35.50  ,1,1.14  ,-0.01  ,0.00  ,-45.00  ,
1.70  ,43.706613  ,10.475533  ,-76.67  ,36.66  ,35.50  ,1,1.14  ,-0.01  ,0.00  ,-45.00  ,
1.80  ,43.706613  ,10.475533  ,-77.39  ,36.66  ,35.50  ,1,1.14  ,-0.01  ,0.00  ,-45.00  ,
1.90  ,43.706613  ,10.475533  ,-78.16  ,36.66  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
2.00  ,43.706613  ,10.475533  ,-78.96  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
2.10  ,43.706613  ,10.475533  ,-79.80  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
2.20  ,43.706613  ,10.475533  ,-80.67  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
2.30  ,43.706613  ,10.475533  ,-81.56  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
2.40  ,43.706613  ,10.475533  ,-82.47  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
2.50  ,43.706613  ,10.475533  ,-83.40  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
2.60  ,43.706613  ,10.475533  ,-84.33  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
2.70  ,43.706613  ,10.475533  ,-85.27  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
2.80  ,43.706613  ,10.475533  ,-86.22  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
2.90  ,43.706613  ,10.475533  ,-87.17  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
3.00  ,43.706613  ,10.475533  ,-88.13  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
3.10  ,43.706613  ,10.475533  ,-89.09  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
3.20  ,43.706613  ,10.475533  ,-90.05  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
3.30  ,43.706613  ,10.475533  ,-91.01  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
3.40  ,43.706613  ,10.475533  ,-91.97  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
3.50  ,43.706613  ,10.475533  ,-92.93  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
3.60  ,43.706613  ,10.475533  ,-93.89  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
3.70  ,43.706613  ,10.475533  ,-94.85  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
3.80  ,43.706613  ,10.475533  ,-95.81  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
3.90  ,43.706613  ,10.475533  ,-96.77  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
4.00  ,43.706613  ,10.475533  ,-97.73  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
4.10  ,43.706613  ,10.475533  ,-98.69  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
4.20  ,43.706613  ,10.475533  ,-99.65  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
4.30  ,43.706613  ,10.475533  ,-100.62  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
4.40  ,43.706613  ,10.475533  ,-101.58  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
4.50  ,43.706613  ,10.475533  ,-102.55  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
4.60  ,43.706613  ,10.475533  ,-103.52  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
4.70  ,43.706613  ,10.475533  ,-104.49  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
4.80  ,43.706613  ,10.475533  ,-105.46  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
4.90  ,43.706613  ,10.475533  ,-106.43  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
5.00  ,43.706613  ,10.475533  ,-107.41  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
5.10  ,43.706613  ,10.475533  ,-108.39  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
5.20  ,43.706613  ,10.475533  ,-109.37  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
5.30  ,43.706613  ,10.475533  ,-110.36  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
5.40  ,43.706613  ,10.475533  ,-111.34  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
5.50  ,43.706613  ,10.475533  ,-112.32  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
5.60  ,43.706613  ,10.475533  ,-113.31  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
5.70  ,43.706613  ,10.475533  ,-114.30  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
5.80  ,43.706613  ,10.475533  ,-115.29  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
5.90  ,43.706613  ,10.475533  ,-116.28  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
6.00  ,43.706613  ,10.475533  ,-117.27  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
6.10  ,43.706613  ,10.475533  ,-118.26  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
6.20  ,43.706613  ,10.475533  ,-119.25  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
6.30  ,43.706613  ,10.475533  ,-120.24  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
6.40  ,43.706613  ,10.475533  ,-121.24  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
6.50  ,43.706613  ,10.475533  ,-122.23  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
6.60  ,43.706613  ,10.475533  ,-123.23  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
6.70  ,43.706613  ,10.475533  ,-124.22  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
6.80  ,43.706613  ,10.475533  ,-125.21  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
6.90  ,43.706613  ,10.475533  ,-126.21  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
7.00  ,43.706613  ,10.475533  ,-127.20  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
7.10  ,43.706613  ,10.475533  ,-128.20  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
7.20  ,43.706613  ,10.475533  ,-129.19  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
7.30  ,43.706613  ,10.475533  ,-130.18  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
7.40  ,43.706613  ,10.475533  ,-131.18  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
7.50  ,43.706613  ,10.475533  ,-132.17  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
7.60  ,43.706613  ,10.475533  ,-133.16  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
7.70  ,43.706613  ,10.475533  ,-134.15  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
7.80  ,43.706613  ,10.475533  ,-135.15  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
7.90  ,43.706613  ,10.475533  ,-136.14  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
8.00  ,43.706613  ,10.475533  ,-137.13  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
8.10  ,43.706613  ,10.475533  ,-138.12  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
8.20  ,43.706613  ,10.475533  ,-139.12  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
8.30  ,43.706613  ,10.475533  ,-140.11  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
8.40  ,43.706613  ,10.475533  ,-141.10  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
8.50  ,43.706613  ,10.475533  ,-142.09  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
8.60  ,43.706613  ,10.475533  ,-143.08  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
8.70  ,43.706613  ,10.475533  ,-144.07  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
8.80  ,43.706613  ,10.475533  ,-145.06  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
8.90  ,43.706613  ,10.475533  ,-146.05  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
9.00  ,43.706613  ,10.475533  ,-147.04  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
9.10  ,43.706613  ,10.475533  ,-148.04  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
9.20  ,43.706613  ,10.475533  ,-149.03  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
9.30  ,43.706613  ,10.475533  ,-150.02  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
9.40  ,43.706613  ,10.475533  ,-151.02  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
9.50  ,43.706613  ,10.475533  ,-152.01  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
9.60  ,43.706613  ,10.475533  ,-153.00  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
9.70  ,43.706613  ,10.475533  ,-153.99  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
9.80  ,43.706613  ,10.475533  ,-154.99  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
9.90  ,43.706613  ,10.475533  ,-155.98  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
10.00  ,43.706613  ,10.475533  ,-156.97  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
10.10  ,43.706613  ,10.475533  ,-157.97  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
10.20  ,43.706613  ,10.475533  ,-158.96  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
10.30  ,43.706613  ,10.475533  ,-159.95  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
10.40  ,43.706613  ,10.475533  ,-160.95  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
10.50  ,43.706613  ,10.475533  ,-161.94  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
10.60  ,43.706613  ,10.475533  ,-162.93  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
10.70  ,43.706613  ,10.475533  ,-163.92  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
10.80  ,43.706613  ,10.475533  ,-164.91  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
10.90  ,43.706613  ,10.475533  ,-165.90  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
11.00  ,43.706613  ,10.475533  ,-166.89  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
11.10  ,43.706613  ,10.475533  ,-167.88  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
11.20  ,43.706613  ,10.475533  ,-168.88  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
11.30  ,43.706613  ,10.475533  ,-169.87  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
11.40  ,43.706613  ,10.475533  ,-170.86  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
11.50  ,43.706613  ,10.475533  ,-171.85  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
11.60  ,43.706613  ,10.475533  ,-172.84  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
11.70  ,43.706613  ,10.475533  ,-173.83  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
11.80  ,43.706613  ,10.475533  ,-174.83  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
11.90  ,43.706613  ,10.475533  ,-175.82  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
12.00  ,43.706613  ,10.475533  ,-176.81  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
12.10  ,43.706613  ,10.475533  ,-177.80  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
12.20  ,43.706613  ,10.475533  ,-178.79  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
12.30  ,43.706613  ,10.475533  ,-179.79  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
12.40  ,43.706613  ,10.475533  ,179.22  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
12.50  ,43.706613  ,10.475533  ,178.23  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
12.60  ,43.706613  ,10.475533  ,177.23  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-45.00  ,
12.70  ,43.706613  ,10.475533  ,176.24  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-44.94  ,
12.80  ,43.706613  ,10.475533  ,175.25  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.00  ,-43.95  ,
12.90  ,43.706613  ,10.475533  ,174.26  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.01  ,-42.96  ,
13.00  ,43.706613  ,10.475533  ,173.26  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.01  ,-41.97  ,
13.10  ,43.706613  ,10.475533  ,172.27  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.02  ,-40.98  ,
13.20  ,43.706613  ,10.475533  ,171.27  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.02  ,-39.98  ,
13.30  ,43.706613  ,10.475533  ,170.28  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.03  ,-38.99  ,
13.40  ,43.706613  ,10.475533  ,169.29  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.03  ,-38.00  ,
13.50  ,43.706613  ,10.475533  ,168.29  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.04  ,-37.01  ,
13.60  ,43.706613  ,10.475533  ,167.30  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.04  ,-36.02  ,
13.70  ,43.706613  ,10.475533  ,166.31  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.04  ,-35.04  ,
13.80  ,43.706613  ,10.475533  ,165.32  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.05  ,-34.05  ,
13.90  ,43.706613  ,10.475533  ,164.33  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.05  ,-33.07  ,
14.00  ,43.706613  ,10.475533  ,163.34  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.06  ,-32.09  ,
14.10  ,43.706613  ,10.475533  ,162.34  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.06  ,-31.11  ,
14.20  ,43.706613  ,10.475533  ,161.35  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.07  ,-30.13  ,
14.30  ,43.706613  ,10.475533  ,160.36  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.07  ,-29.16  ,
14.40  ,43.706613  ,10.475533  ,159.37  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.07  ,-28.18  ,
14.50  ,43.706613  ,10.475533  ,158.38  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.08  ,-27.21  ,
14.60  ,43.706613  ,10.475533  ,157.39  ,36.67  ,35.50  ,1,1.15  ,-0.01  ,0.08  ,-26.25  ,
14.70  ,43.706613  ,10.475533  ,156.39  ,36.66  ,35.50  ,1,1.15  ,-0.01  ,0.09  ,-25.28  ,
14.80  ,43.706613  ,10.475533  ,155.40  ,36.66  ,35.50  ,1,1.15  ,-0.00  ,0.09  ,-24.32  ,
14.90  ,43.706613  ,10.475533  ,154.41  ,36.66  ,35.50  ,1,1.15  ,-0.00  ,0.10  ,-23.37  ,
15.00  ,43.706613  ,10.475533  ,153.42  ,36.66  ,35.50  ,1,1.14  ,-0.00  ,0.10  ,-22.42  ,
15.10  ,43.706613  ,10.475533  ,152.43  ,36.66  ,35.50  ,1,1.14  ,-0.00  ,0.10  ,-21.46  ,
15.20  ,43.706613  ,10.475533  ,151.44  ,36.66  ,35.50  ,1,1.14  ,-0.00  ,0.11  ,-20.52  ,
15.30  ,43.706613  ,10.475533  ,150.45  ,36.65  ,35.50  ,1,1.14  ,-0.00  ,0.11  ,-19.57  ,
15.40  ,43.706613  ,10.475533  ,149.45  ,36.65  ,35.50  ,1,1.14  ,0.00  ,0.11  ,-18.63  ,
15.50  ,43.706613  ,10.475533  ,148.46  ,36.65  ,35.50  ,1,1.13  ,0.00  ,0.11  ,-17.68  ,
15.60  ,43.706613  ,10.475533  ,147.47  ,36.65  ,35.51  ,1,1.13  ,0.00  ,0.11  ,-16.75  ,
15.70  ,43.706613  ,10.475533  ,146.48  ,36.64  ,35.51  ,1,1.13  ,0.00  ,0.11  ,-15.82  ,
15.80  ,43.706613  ,10.475533  ,145.48  ,36.64  ,35.51  ,1,1.13  ,0.00  ,0.11  ,-14.89  ,
15.90  ,43.706613  ,10.475533  ,144.49  ,36.64  ,35.51  ,1,1.12  ,0.01  ,0.11  ,-13.95  ,
16.00  ,43.706613  ,10.475533  ,143.50  ,36.63  ,35.51  ,1,1.12  ,0.01  ,0.11  ,-13.03  ,
16.10  ,43.706613  ,10.475533  ,142.50  ,36.63  ,35.51  ,1,1.11  ,0.01  ,0.11  ,-12.10  ,
16.20  ,43.706613  ,10.475533  ,141.51  ,36.63  ,35.52  ,1,1.11  ,0.01  ,0.11  ,-11.18  ,
16.30  ,43.706613  ,10.475533  ,140.52  ,36.62  ,35.52  ,1,1.11  ,0.01  ,0.11  ,-10.25  ,
16.40  ,43.706612  ,10.475534  ,139.52  ,36.62  ,35.52  ,1,1.10  ,0.01  ,0.11  ,-9.33  ,
16.50  ,43.706612  ,10.475534  ,138.53  ,36.62  ,35.53  ,1,1.10  ,0.01  ,0.11  ,-8.41  ,
16.60  ,43.706612  ,10.475534  ,137.53  ,36.61  ,35.53  ,1,1.09  ,0.02  ,0.11  ,-7.49  ,
16.70  ,43.706612  ,10.475534  ,136.53  ,36.61  ,35.53  ,1,1.09  ,0.02  ,0.11  ,-6.56  ,
16.80  ,43.706612  ,10.475534  ,135.54  ,36.60  ,35.53  ,1,1.08  ,0.02  ,0.11  ,-5.64  ,
16.90  ,43.706612  ,10.475534  ,134.54  ,36.60  ,35.54  ,1,1.07  ,0.02  ,0.11  ,-4.71  ,
17.00  ,43.706612  ,10.475534  ,133.55  ,36.59  ,35.54  ,1,1.07  ,0.02  ,0.11  ,-3.79  ,
17.10  ,43.706612  ,10.475534  ,132.56  ,36.59  ,35.55  ,1,1.06  ,0.02  ,0.11  ,-2.87  ,
17.20  ,43.706612  ,10.475534  ,131.56  ,36.58  ,35.55  ,1,1.06  ,0.02  ,0.11  ,-1.94  ,
17.30  ,43.706612  ,10.475534  ,130.56  ,36.58  ,35.55  ,1,1.05  ,0.02  ,0.10  ,-1.00  ,
17.40  ,43.706612  ,10.475534  ,129.57  ,36.57  ,35.56  ,1,1.04  ,0.02  ,0.10  ,-0.08  ,
17.50  ,43.706612  ,10.475534  ,128.60  ,36.57  ,35.56  ,1,1.03  ,0.03  ,0.10  ,0.84  ,
17.60  ,43.706612  ,10.475534  ,127.67  ,36.56  ,35.57  ,1,1.03  ,0.03  ,0.10  ,1.72  ,
17.70  ,43.706612  ,10.475534  ,126.80  ,36.56  ,35.57  ,1,1.02  ,0.03  ,0.10  ,2.55  ,
17.80  ,43.706612  ,10.475534  ,126.00  ,36.55  ,35.58  ,1,1.01  ,0.03  ,0.10  ,3.33  ,
17.90  ,43.706612  ,10.475534  ,125.29  ,36.55  ,35.58  ,1,1.01  ,0.03  ,0.10  ,4.03  ,
18.00  ,43.706612  ,10.475534  ,124.67  ,36.54  ,35.59  ,1,1.00  ,0.03  ,0.10  ,4.67  ,
18.10  ,43.706612  ,10.475534  ,124.12  ,36.54  ,35.60  ,1,0.99  ,0.03  ,0.10  ,5.24  ,
18.20  ,43.706612  ,10.475535  ,123.65  ,36.53  ,35.60  ,1,0.99  ,0.03  ,0.10  ,5.73  ,
18.30  ,43.706612  ,10.475535  ,123.25  ,36.53  ,35.61  ,1,0.98  ,0.02  ,0.10  ,6.16  ,
18.40  ,43.706612  ,10.475535  ,122.92  ,36.53  ,35.61  ,1,0.97  ,0.02  ,0.10  ,6.51  ,
18.50  ,43.706612  ,10.475535  ,122.64  ,36.52  ,35.62  ,1,0.96  ,0.02  ,0.10  ,6.81  ,
18.60  ,43.706612  ,10.475535  ,122.43  ,36.52  ,35.63  ,1,0.96  ,0.02  ,0.10  ,7.04  ,
18.70  ,43.706612  ,10.475535  ,122.30  ,36.51  ,35.63  ,1,0.95  ,0.02  ,0.09  ,7.18  ,
18.80  ,43.706611  ,10.475535  ,122.28  ,36.51  ,35.64  ,1,0.94  ,0.02  ,0.09  ,7.24  ,
18.90  ,43.706611  ,10.475535  ,122.34  ,36.50  ,35.64  ,1,0.93  ,0.02  ,0.09  ,7.21  ,
19.00  ,43.706611  ,10.475535  ,122.49  ,36.50  ,35.65  ,1,0.92  ,0.02  ,0.09  ,7.12  ,
19.10  ,43.706611  ,10.475535  ,122.72  ,36.49  ,35.66  ,1,0.92  ,0.02  ,0.09  ,6.94  ,
19.20  ,43.706611  ,10.475535  ,123.03  ,36.49  ,35.66  ,1,0.91  ,0.02  ,0.09  ,6.67  ,
19.30  ,43.706611  ,10.475535  ,123.42  ,36.48  ,35.67  ,1,0.90  ,0.02  ,0.09  ,6.32  ,
19.40  ,43.706611  ,10.475535  ,123.90  ,36.48  ,35.68  ,1,0.89  ,0.02  ,0.09  ,5.89  ,
19.50  ,43.706611  ,10.475536  ,124.44  ,36.48  ,35.68  ,1,0.88  ,0.02  ,0.09  ,5.38  ,
19.60  ,43.706611  ,10.475536  ,125.05  ,36.47  ,35.69  ,1,0.88  ,0.02  ,0.09  ,4.81  ,
19.70  ,43.706611  ,10.475536  ,125.72  ,36.47  ,35.70  ,1,0.87  ,0.01  ,0.09  ,4.18  ,
19.80  ,43.706611  ,10.475536  ,126.43  ,36.46  ,35.70  ,1,0.86  ,0.01  ,0.09  ,3.49  ,
19.90  ,43.706611  ,10.475536  ,127.19  ,36.45  ,35.71  ,1,0.85  ,0.01  ,0.09  ,2.75  ,
20.00  ,43.706611  ,10.475536  ,127.99  ,36.45  ,35.72  ,1,0.84  ,0.01  ,0.08  ,1.96  ,
20.10  ,43.706611  ,10.475536  ,128.79  ,36.44  ,35.72  ,1,0.83  ,0.01  ,0.08  ,1.16  ,
20.20  ,43.706611  ,10.475536  ,129.57  ,36.44  ,35.73  ,1,0.82  ,0.01  ,0.08  ,0.37  ,
20.30  ,43.706611  ,10.475536  ,130.32  ,36.43  ,35.74  ,1,0.82  ,0.01  ,0.08  ,-0.39  ,
20.40  ,43.706611  ,10.475536  ,131.01  ,36.43  ,35.74  ,1,0.81  ,0.01  ,0.08  ,-1.13  ,
20.50  ,43.706611  ,10.475536  ,131.67  ,36.42  ,35.75  ,1,0.80  ,0.01  ,0.00  ,0.00  ,WP 1 Reached
