Nord_x,Est_y
41.148875499363854,30.753306491615838
41.14887565626472,30.753306491615838
41.148875815992625,30.753306491615838
41.14887619128253,30.753306491615838
41.148876567985965,30.753306491615838
41.148877156010826,30.75330649135948
41.14887774403569,30.753306491231303
41.148878178693494,30.753306491231303
41.14887861688509,30.753306491615838
41.148878823965966,30.753306491615838
41.14887903316712,30.75330649135948
41.14887906850515,30.753306491615838
41.14887910242966,30.753306491615838
41.14894018563261,30.753517938573097
41.14900173388407,30.75372912545793
41.149248117008526,30.754567514745577
41.14949851665377,30.755403427513098
41.14987753048235,30.756650023608895
41.1502665930339,30.757893286317064
41.15067866841906,30.759185098868834
41.15110435530764,30.760471963635634
41.151493733781194,30.761623880935257
41.15189763406588,30.762770867625715
41.152234920745514,30.76371033715709
41.15258526906877,30.764644238139194
41.152858381881124,30.7653633789003
41.15314482914671,30.766084255058438
41.15335578094611,30.76661254406048
41.15357669877748,30.767141228106
41.15373517783897,30.76752244326733
41.15389939226315,30.76789992999755
41.15401386699286,30.768167467488805
41.15413272646567,30.768432905174006
41.15421514818625,30.768622119848292
41.154300789201606,30.768810054797044
41.154361490047044,30.768947072204885
41.1544243910384,30.769082842957022
41.15447199207513,30.76918712161733
41.15452042214211,30.769288653687223
41.15456269208324,30.76937237367996
41.154606275185664,30.769455217963078
41.154647853914874,30.76952852672724
41.15469069421185,30.769601177683768
41.154733717559836,30.769669984849315
41.15477789858177,30.769738064863127
41.15482584805151,30.769804466262606
41.154874912082796,30.769870048991514
41.15492807744615,30.76993456848692
41.15498226619893,30.769998104988034
41.155041631266734,30.770061558942743
41.1551020388065,30.770123974017707
41.155168240370095,30.770185274459937
41.155235480165096,30.770245435402973
41.15530656261776,30.770303441167222
41.15537856597956,30.77036017528113
41.15545387415417,30.770414330204627
41.15553006789988,30.770467156951447
41.155608186861606,30.770516434203138
41.15568705781667,30.77056430124447
41.155766863816076,30.770607987900345
41.15584782536915,30.77065050096177
41.15592627792191,30.770686798305046
41.156005837261844,30.770721941536873
41.156083132847414,30.770751088362484
41.156160841181205,30.77077885420223
41.15623634159471,30.77080093562013
41.15631212753952,30.770821670788305
41.15638509068229,30.770837032493578
41.15645826514649,30.770851107039018
41.15652865497372,30.770860185732875
41.156599178378706,30.770868029563378
41.15666675741882,30.77087109236802
41.156734367556396,30.7708729701704
41.15679854425073,30.77087111877261
41.156862691967866,30.7708681412061
41.156924144099875,30.770861321771275
41.1569854612406,30.77085342884874
41.15704498108899,30.770841604461715
41.157104262759034,30.77082874580934
41.15716206517904,30.770812129244998
41.15721980611086,30.770794432912243
41.15727649255579,30.770773493300737
41.15733305107703,30.770751475587126
41.1573892986236,30.77072615550487
41.157445157451804,30.770699826023723
41.157500423307816,30.77067033542569
41.15755507145502,30.77063993566368
41.1576094093343,30.77060676495751
41.15766324046619,30.770572591389506
41.157716029832876,30.77053562752252
41.15776820926512,30.770497717320037
41.15781927484258,30.77045717780969
41.1578695884267,30.770415782841788
41.157918449617675,30.770372193729095
41.157966515702924,30.77032778620219
41.158013403618156,30.770281626999697
41.15805947734512,30.770234661047155
41.158104546765195,30.770186107101868
41.15814868043417,30.770136867790754
41.15819190026161,30.770086068173267
41.15823423451796,30.770034514102203
41.158276500218534,30.76998094174607
41.15831777786771,30.76992670773697
41.15835698894873,30.769870720385978
41.15839519360258,30.769814108169
41.15843164690354,30.769756146754215
41.15846706480014,30.769697594825058
41.158502020475275,30.76963689912492
41.15853588137816,30.769575670974874
41.15856907721926,30.7695121921537
41.15860115213797,30.769448171397478
41.158632382477705,30.769382034813
