Nord_x,Est_y
12.327407751550961,45.60529702865157
12.32740801163888,45.60529702865157
12.327408272433562,45.60529702890793
12.32740854170937,45.605297028523395
12.32740881098518,45.60529702877975
12.327409040682392,45.60529702865157
12.327409270379604,45.60529702877975
12.327409425866948,45.60529702877975
12.327409580647531,45.60529702865157
12.327409762285019,45.60529702877975
12.327409942508984,45.60529702865157
12.327621707083138,45.605348001180694
12.32783292109074,45.60539936452343
12.328672255906936,45.6056065871303
12.329508705019384,45.605817688905184
12.330754880244587,45.606144135428494
12.331996111679022,45.60648001569771
12.333288033401006,45.60684795562935
12.334574418360035,45.60722907029941
12.335725110221027,45.60759142360873
12.336869499897277,45.60796777071158
12.337806277924972,45.60829784056034
12.338736558701985,45.608640473355656
12.339454890440313,45.60892590675225
12.3401674373427,45.60922167549625
12.340692042452261,45.609458584941116
12.3412120352418,45.609703439476824
12.341581473877055,45.609894971602785
12.341947077629007,45.610092147390105
12.34219907738037,45.6102444480585
12.342448031700078,45.610400586878065
12.342616553830442,45.610521886759514
12.342782759199387,45.610645773650205
12.342895801325257,45.61074493122938
12.343006969828638,45.61084578100971
12.343085739716926,45.61093057320838
12.34316294483713,45.61101651631405
12.343221892916148,45.611093418153736
12.343279456451047,45.61117116814485
12.343327859661121,45.61124490784223
12.343374934867931,45.611319302142796
12.343418704555166,45.611393323830974
12.34346116249463,45.61146794641592
12.343503110152902,45.6115445674184
12.343543651357475,45.61162165421842
12.343584183374158,45.6117014540263
12.343623287027564,45.61178175218883
12.34366193835415,45.61186484141942
12.343699112550974,45.61194840759899
12.343735146742862,45.612034496570814
12.343767281736229,45.61211506377821
12.343799566562854,45.61220337137675
12.343830307117454,45.61229210042337
12.343857576770485,45.61238138460733
12.343883297910928,45.61247103871195
12.34390451769277,45.612559900678775
12.343924236314987,45.612649215625375
12.343938445737914,45.612736185690274
12.343951136332198,45.61282322830372
12.343958115593646,45.61290726540793
12.34396363044702,45.6129912253492
12.343963019099055,45.6130708680113
12.343961041582748,45.61315039082731
12.343952667882533,45.61322432202208
12.34394304180244,45.61329795289664
12.343927696615143,45.61336634117767
12.34391122838517,45.61343421405642
12.343890130166159,45.61349814008937
12.343867993008988,45.61356150611422
12.343841714234392,45.6136211807513
12.343814495468127,45.61368020578412
12.343783451713207,45.61373575451124
12.343751542176488,45.61379060069673
12.343716100956787,45.61384201697683
12.343679844135293,45.613892714180395
12.343640394875928,45.61394028269601
12.343600233201826,45.61398703446371
12.343557271342018,45.61403096824607
12.34351365148804,45.61407404939079
12.343467291523012,45.6141144687987
12.343420327984386,45.61415400006375
12.34337064553753,45.61419032137624
12.343320401215951,45.614225718399794
12.343267731291814,45.61425702373681
12.343214619642268,45.61428735582103
12.343159288057512,45.614314911449455
12.343103583303131,45.61434145511543
12.343045732823407,45.61436467987785
12.342987613067875,45.61438684858472
12.342927703087609,45.61440734200987
12.342867578252104,45.61442675118039
12.342805880167386,45.61444516312889
12.34274398772349,45.61446247031434
12.342680637232364,45.61447872657135
12.342617125599812,45.6144938465336
12.34255219832567,45.61450686053727
12.342487203909267,45.614518711713416
12.342420967007635,45.61452869431597
12.342354719504595,45.61453749781244
12.34228749313805,45.614543573816974
12.342220242034882,45.61454847020271
12.342152511041231,45.6145497163457
12.3420849539107,45.614549779409096
12.342016543720062,45.61454748118406
12.341948393617344,45.614544012056314
12.341879402469448,45.61453875395328
12.3418106367782,45.614532315334216
12.341740994703743,45.61452457045685
12.341671605649601,45.6145156378855
12.341600786818656,45.61450763460202
12.341530250691974,45.61449842683328
12.341459580987529,45.614488863627955
12.341389259716085,45.61447810785789
12.341317578637144,45.61446804706698
12.34124620782613,45.614456770383
12.341172663019348,45.614446614356105
12.34109942494669,45.61443520744364
12.34102530978406,45.61442283996797
12.34095155294908,45.61440921904319
12.340877082992604,45.61439466934325
12.340803044160126,45.61437886824503
12.340728481618003,45.61436161335606
12.340654439958483,45.614343124116445
12.340578482977591,45.61432098514679
12.340503124622973,45.614297596701526
12.34042108101934,45.61426521057067
12.340339653004236,45.6142314265345
12.340243845236886,45.61417947716361
12.340149108918688,45.61412596338466
12.340031981009481,45.6140454624451
12.339916345778775,45.6139630043612
