name,latitude,longitude,classification,confidence,ping_index,centroid_x_px,centroid_y_px,bbox_x_px,bbox_y_px,bbox_width_px,bbox_height_px
object_001,43.7064443051,10.4753769049,tube,0.625,2200,1472.50,50.00,1468,43,10,15
