name,latitude,longitude,classification,confidence,ping_index,centroid_x_px,centroid_y_px,bbox_x_px,bbox_y_px,bbox_width_px,bbox_height_px
object_001,43.7064436185,10.4753769933,buoy,0.750,2204,1471.50,146.00,1468,143,8,7
